post_id,comment_id,text,created_at,user_id,user_name,user_location,user_followers,sentiment,confidence
5105640101384331,5105663443206299,印第安人的头皮在跳动,2024-11-28 12:34:45+08:00,2392568997,翌日有明月,上海 闵行区,302,positive,0.865767
5105640101384331,5105662487694220,被霉帝种族灭绝的原住民超过千万人,2024-11-28 12:30:58+08:00,2733800305,云起龙骧5201314,吉林,52,negative,0.987565
5105640101384331,5105725817490012,纪念的是欧洲移民的恩将仇报，应该为”忏悔节“,2024-11-28 16:42:37+08:00,6277528873,全金属猎人,广东,2,positive,0.929226
5105640101384331,5105667311142635,感恩所有帮助过我的人[心],2024-11-28 12:50:08+08:00,7953635968,湛江机场小业主,北京,22,positive,0.999879
5105640101384331,5105649584963675,[心]～,2024-11-28 11:39:41+08:00,5165096499,星空妙亮,其他,118,positive,0.988826
5105640101384331,5105848812569549,Happy Thanksgiving,2024-11-29 00:51:21+08:00,7937138221,PurCat99,北京,3,positive,0.98471
5105640101384331,5105646976370039,[赞][赞],2024-11-28 11:29:20+08:00,7898014085,知新又知新,四川,25,positive,0.999981
5105640101384331,5105723648770494,what a great day. Everyone has the chance to say thanks for the kinds who help them.,2024-11-28 16:33:59+08:00,6563573072,春季来北京看花,北京,33,positive,0.778884
5105640101384331,5105663455266273,利利吉吉，入和气，攘攘禧禧。庆大街小巷，尽说恭喜；过年好祝，海岛仙迷。节豫俗淳，风流漫古，冬尽春回新绮衣。东风破，爆竹声满，旭日盈曦。鹊迎香雪芳菲。栉风雨中国龙岁归。赏婵娟雾花，光流睇眄；和合咫尺，语笑天涯。舞动华筵，笙歌间错，四海欢腾络手机。民尧舜！领五洲丰貌，万世诗怡,2024-11-28 12:34:48+08:00,7831276378,颖祥五四,其他,3,positive,0.99573
5105640101384331,5106031361527553,好的,2024-11-29 12:56:45+08:00,6355300519,小昭颠尔,其他,24,positive,0.99834
5105640101384331,5105823952930969,[赞啊][赞啊],2024-11-28 23:12:34+08:00,6821554683,幽寄诚聊天,上海,51,positive,0.999981
5105640101384331,5105791753523515,HAPPY THANKSGIVING! @比尔盖茨 @ElonMusk @洛杉矶旅游局 @华盛顿特区旅游局 @美国驻沪总领事馆 @美国国家地理 @美国国家旅游局 @美国关岛观光局 @美国首都地区旅游局 @加州安纳海姆旅游局 @美国阿拉斯加费尔班克斯旅游局 @北美五大湖区旅游局 @福布斯中文网 @美国布卢明顿旅游局  @盖茨基金会 ...,2024-11-28 21:04:37+08:00,5617271185,卜照纯,北京 朝阳区,292,positive,0.898001
5105640101384331,5105774634733869,（334）历史的发展环环相扣，每一个现象都有其发生的基础，而严格追溯历史一一探究所有的现象，我们总要追溯到生命的原始阶段。我们的原始阶段怎样？我们为什么会演变成今天的样子？我们为什么要吃熟食、穿衣服、有婚姻、用货币？对于这些问题我们的知识界并没有给出准确的解答。详情请看《美好的》,2024-11-28 19:56:36+08:00,2502460200,思O想O者,其他,150,neutral,0.934702
5105640101384331,5105683998967391,[嘻嘻][偷笑][微风][话筒],2024-11-28 13:56:27+08:00,7779406794,赵宏男4995胜利,广东 东莞,1,positive,0.999705
5105640101384331,5105676604934958,[赞啊][赞啊],2024-11-28 13:27:04+08:00,6821554683,幽寄诚聊天,上海,51,positive,0.999981
5105640101384331,5105655707077880,what a happy day!,2024-11-28 12:04:02+08:00,7838740391,飒爽英姿的女科学家,山东,70,positive,0.997077
5105640101384331,5105687036692683,美国更喜欢过感恩节，还是圣诞节？,2024-11-28 14:08:31+08:00,7706389236,厄休拉圣乌尔苏拉,其他,94,positive,0.824011
5105640101384331,5105686453423432,你们美国有啥传统美食？,2024-11-28 14:06:12+08:00,5879228369,王成昊-欧耶,北京,60,negative,0.932971
5105435880720985,5105586985764799,感恩节快乐！🦃🎉🎊🌹🍻,2024-11-28 07:30:57+08:00,7324869008,_千叶a,其他,9,positive,0.999276
5105435880720985,5105607315554859,印第安人在哭泣,2024-11-28 08:51:44+08:00,7765210018,奥特拜之星宿派,上海,0,positive,0.906212
5105435880720985,5105639397528961,回溯感恩节历史：“1620年，著名的“五月花”号船满载不堪忍受英国国内宗教迫害的清教徒102人到达美洲。那年冬天，他们遇到了难以想象的困难，处在饥寒交迫之中。这时，印第安人给移民送来了生活必需品，还教他们狩猎、捕鱼”从以上信息看当初的英国清教徒忘恩负义，此后他们几乎杀尽黄种土著印第安人,2024-11-28 10:59:13+08:00,6429331080,世界科联卢杲,上海,0,positive,0.519664
5105435880720985,5105616844751101,感谢美国人不杀之恩节,2024-11-28 09:29:36+08:00,1746683463,请问兔子怎么吃,广东 广州,77,positive,0.958539
5105435880720985,5105756904621306,请问，“感谢北美原住民款待我们的先民，并把土地让出来，更感谢他们让我们屠杀”,2024-11-28 18:46:09+08:00,1750000747,笑看风云2011,广东 珠海,290,positive,0.965577
5105435880720985,5105615766295100,感恩节快乐,2024-11-28 09:25:19+08:00,7525420388,rr超cute,其他,4,positive,0.999183
5105435880720985,5106031417885331,，,2024-11-29 12:56:58+08:00,6355300519,小昭颠尔,其他,24,positive,0.803883
5105435880720985,5105728822186113,为了感谢印第安人的收留？,2024-11-28 16:54:34+08:00,7959625665,随风-3914,其他,0,positive,0.136607
5105435880720985,5105708837901650,感谢上帝，感恩节快乐,2024-11-28 15:35:09+08:00,7509657640,SeptentrionalemRanger95168,其他,2,positive,0.999343
5105435880720985,5105609249390919,历史回眸——“感恩节”不如叫忘恩节#感恩节# [挖鼻] ,2024-11-28 08:59:24+08:00,6798306580,魔都乡下人佩恩,其他,382,negative,0.991168
5105435880720985,5105609055144462,你可真是个大善人呢[鄙视],2024-11-28 08:58:39+08:00,7872182566,M120210119,北京,8,negative,0.992841
5105435880720985,5105606250202118,感恩节的由来是为了纪念印第安人对到达美洲大陆移民的帮助，那后来为什么你们还要屠杀印第安人啊，不是你们的恩人吗？杀完人家还设立个感恩节，又当又立啊,2024-11-28 08:47:30+08:00,7154027708,Ltts614,河北,44,negative,0.878012
5105435880720985,5105603733357753,有钱没钱回家过年[嘻嘻][嘻嘻],2024-11-28 08:37:30+08:00,6036368414,Adrenochrome,北京 东城区,39,positive,0.930967
5105435880720985,5105435885702432,"你好，你感兴趣的“英语学习”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> <a target=""_blank"" href=""https://weibo.com/p/100808bf477e2e55fee42ffffab602a712046b""><img class=""icon-link"" title=""#英语学习[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>英语学习超话</a>",2024-11-27 21:30:32+08:00,5878659096,超话社区,北京,237660418,positive,0.987158
5105435880720985,5105595052984567,相当于中国的春节？感恩节快乐！,2024-11-28 08:03:01+08:00,7389558943,用户7389558943,其他,1,positive,0.858822
5105435880720985,5105594950224716,相当于中国的春节？,2024-11-28 08:02:36+08:00,7389558943,用户7389558943,其他,1,negative,0.907676
5105399486747212,5105616315751205,布达佩斯备忘录不要忘了，那是你们的责任,2024-11-28 09:27:30+08:00,1805436037,KAYAK-勇,湖南 长沙,1869,negative,0.834638
5105399486747212,5105970809930194,[心],2024-11-29 08:56:07+08:00,2266272890,卢静26,山东 青岛,46,positive,0.994623
5105399486747212,5105621143393560,愿我们永远平安快乐生活下去,2024-11-28 09:46:41+08:00,7518850340,爱吃羊肉串的阿页,其他,1,positive,0.999686
5105399486747212,5105610464691490,感恩节快乐，感谢你们，人类文明的灯塔,2024-11-28 09:04:15+08:00,2034296380,阿喀琉斯之足重,广东 广州,25,positive,0.999542
5105358018186835,5105662080583702,全世界都知道恐怖主义强盗美国最知名的品牌，就是《撒谎欺骗和偷窃》,2024-11-28 12:29:21+08:00,6912651832,健康看时事,江苏,50,negative,0.970854
5105344032277080,5105616411952593,布达佩斯备忘录不要忘了，那是你们的责任,2024-11-28 09:27:53+08:00,1805436037,KAYAK-勇,湖南 长沙,1869,negative,0.834638
5105325663849209,5105329962222684,黎巴嫩民众返回自己的家园没问题，请问以色列人返回的是那个家园？非法抢夺并占有别人的家而已！,2024-11-27 14:29:38+08:00,6880824693,江南农天,浙江,899,negative,0.991311
5105325663849209,5105343858740284,在别人的土地上把人杀完了，然后要求别人停止反击,2024-11-27 15:24:51+08:00,1796602597,Park1ee,四川 成都,313,negative,0.913232
5105325663849209,5105344352621760,祸害世界，种族灭绝，当代法西斯的美帝恐怖集团国家政府邪恶组织必遭天谴报应的[怒][挖鼻],2024-11-27 15:26:49+08:00,1800644433,小散首领,河南 信阳,19583,negative,0.998957
5105325663849209,5105811632425835,美国就是这个世界上最邪恶的国家[弱],2024-11-28 22:23:37+08:00,6008088090,且行且珍惜2345,山东 东营,66,negative,0.651946
5105325663849209,5105344268730942,愿世界和平！,2024-11-27 15:26:28+08:00,6322812931,沧州股民老何,河北 沧州,256,positive,0.992501
5105325663849209,5105695817206410,过不了2天估计又会再来，人类文明需要进步,2024-11-28 14:43:25+08:00,5393187605,智方,其他,3,positive,0.70206
5105081045485428,5105329224290212,放错图啦,2024-11-27 14:26:42+08:00,1777060981,南国娇花,广东 深圳,491,positive,0.606574
5105081045485428,5105293153273959,not bad,2024-11-27 12:03:22+08:00,1270704877,沧海天涯月明,海外 马来西亚,221,positive,0.753384
5105081045485428,5105285362355154,"Not so great, but I hope tomorrow will be better. How about you?",2024-11-27 11:32:25+08:00,6267124296,程老师爱换车,北京,157453,negative,0.727312
5105081045485428,5105248332680295,soso,2024-11-27 09:05:16+08:00,5893523008,织文小布,北京 东城区,15,positive,0.511804
5105081045485428,5105088772702553,hello,2024-11-26 22:31:13+08:00,1166897853,Shiyingy,北京,44,positive,0.99922
5105081045485428,5105082192889257,，,2024-11-26 22:05:05+08:00,6018590033,太阳照在呼兰河上,其他,760,positive,0.803883
5105070981775886,5105277407856750,你好，可以谈谈悬赏印第安人头皮的事情吗？,2024-11-27 11:00:48+08:00,2878862161,圆圆滴源,其他,109,positive,0.0360175
5105070981775886,5105075292213523,文明进化到今天人类为何还不能文明的相处，还在打打杀杀，真心不理解,2024-11-26 21:37:40+08:00,5393187605,智方,其他,3,negative,0.996967
5105070981775886,5105073094656298,[赞],2024-11-26 21:28:55+08:00,7791886679,赛博羊,河南 信阳,19,positive,0.999944
5105070981775886,5105268536902537,美国国内有灾不救，故意放毒毒死自己老百姓超过一百万，还有全天候零元购枪击，萝莉岛吹牛老爹[摊手],2024-11-27 10:25:33+08:00,1583896453,认真的护法,四川 成都,411,negative,0.974864
5105070981775886,5105268012352283,加沙怎么说？[思考],2024-11-27 10:23:27+08:00,1221281300,掠过海岸的风,其他,283,negative,0.0026993
5105070981775886,5105293455003522,没有美国的四处拱火哪来的战争！[嘘],2024-11-27 12:04:34+08:00,3526016962,渐渐领悟-1,其他,0,negative,0.454673
5105070981775886,5105277630157704,二战后，美国发动几十场战争，造成重大的人道主义灾难，要为约2000万人的死伤负责。,2024-11-27 11:01:41+08:00,7443172496,西风独客,广东 深圳,5226,positive,0.096632
5105070981775886,5105299180488192,管好自己的事，八婆,2024-11-27 12:27:19+08:00,6335590545,双城记1784,其他,0,negative,0.657668
5105070981775886,5105074668312485,[话筒][话筒],2024-11-26 21:35:11+08:00,7779406794,赵宏男4995胜利,广东 东莞,1,positive,0.393123
5105070981775886,5105232814016934,文明社会，野蛮生长,2024-11-27 08:03:36+08:00,2046771651,頋德奈斯,江苏 泰州,936,positive,0.885709
5105070981775886,5105327287308100,毫无信誉可言，甚至每一句话都让人觉得别有用心,2024-11-27 14:19:00+08:00,2381523877,孤惑狂鹜,江苏 南通,66,negative,0.999966
5105070981775886,5105284312206616,川普不是马上要甩掉乌克兰不管了吗？[嘻嘻],2024-11-27 11:28:14+08:00,6341914662,大鳄鱼咔嚓咔嚓,湖北,65,positive,0.0687557
5105070981775886,5105342462034278,只要你们消停点！全世界就特么消停多了！！,2024-11-27 15:19:17+08:00,2612928647,Max小姐的飞行轨迹,辽宁 沈阳,306,negative,0.691126
5105070981775886,5105298359191089,[good][good],2024-11-27 12:24:03+08:00,5973635374,月下玉兔精,北京,24,positive,0.999808
5105070981775886,5105253695359578,值得纪念,2024-11-27 09:26:35+08:00,6207514185,命有横财,广东 深圳,26,positive,0.999002
5105070981775886,5105616723118196,不要忘了你们的契约-布达佩斯备忘录,2024-11-28 09:29:07+08:00,1805436037,KAYAK-勇,湖南 长沙,1869,negative,0.970606
5105070981775886,5105328341647844,吞评论测试,2024-11-27 14:23:11+08:00,6478169522,豆干201802,其他,10,negative,0.814936
5105070981775886,5105277935815661,有英文版的吗？,2024-11-27 11:02:54+08:00,7949403244,Serenity_199704,其他,1,negative,0.935004
5105070981775886,5105274560712531,呵呵呵。谈历史，为什么不讲美国给日本投下的2颗原子弹，导致10万人丧生。,2024-11-27 10:49:29+08:00,6388931666,用户6388931666,广东,16,negative,0.90442
5105070981775886,5105268102795390,加沙的人们怎么说？[思考],2024-11-27 10:23:50+08:00,1221281300,掠过海岸的风,其他,283,positive,0.172965
5105043310641760,5105043866914981,残忍愚昧，知恩屠报的野蛮风俗，希望贵国早日终止，拥抱真正的文明[心],2024-11-26 19:32:48+08:00,2105545224,绝对没精神,其他,198,positive,0.0672926
5105043310641760,5105043560727131,加沙冲突一年多已造成4万多人死亡和前所未有的人道灾难。美国六次独家使用否决权，阻拦加沙停火决议草案，让安理会和国际社会的努力再次陷入停滞，这刷新国际社会对美式双重标准的认知，也让美国再次站在国际社会停火呼声的对立面，站在巴勒斯坦人民生存希望的对立面，更站在全人类道德良知的对立面。,2024-11-26 19:31:34+08:00,1765887143,打击跪舔族,广东,38,negative,0.0123896
5105043310641760,5105045019039061,#拜登总统# #感恩节# 美国人的感恩节就是个笑话，充分彰显老美的无耻流氓特性——我要杀你吃肉，但我豁免你其中一个，让我的良心安慰。[哈哈],2024-11-26 19:37:22+08:00,1883484972,天道酬勤_冀,四川,404420,positive,0.770988
5105043310641760,5105045672558613,你们杀印第安人的时候怎么不想着赦免呢？,2024-11-26 19:39:57+08:00,7869656733,发烧率百分之四,安徽 淮南,5,negative,0.994443
5105043310641760,5105101916083156,这两只火鸡犯了什么罪需要赦免？,2024-11-26 23:23:28+08:00,1221792191,ccly_sf6,江苏 徐州,30,negative,0.997788
5105043310641760,5105043774902559,感恩节快乐,2024-11-26 19:32:26+08:00,2637145127,feicfb,广东 惠州,251,positive,0.999183
5105043310641760,5105044837894075,要不你们干脆别开养殖场了吧，,2024-11-26 19:36:39+08:00,7790770485,辰_霄,其他,3,negative,0.999445
5105043310641760,5105058384971553,火鸡比印第安人幸运。,2024-11-26 20:30:29+08:00,1652454680,寂寞柳絮因风起,河南 郑州,984,positive,0.53809
5105043310641760,5105071117570868,在美国，动物比人重要[允悲],2024-11-26 21:21:05+08:00,1839167347,就是一道菜,广东,2589,positive,0.235938
5105043310641760,5105053859582908,这次不用死了，下次呢[笑cry][坏笑],2024-11-26 20:12:30+08:00,6164010192,用户6164010192,其他,21,positive,0.996074
5105043310641760,5105056862442923,有没有可能，单纯的难吃,2024-11-26 20:24:26+08:00,3281914620,朝阳门看门大爷,浙江 台州,209,negative,0.999055
5105043310641760,5105232027846179,我明白印地安保留地的意义了[蜡烛],2024-11-27 08:00:29+08:00,2287796272,7788一一一一,江苏 苏州,52,positive,0.913195
5105043310641760,5105248278415363,有种都别吃[doge],2024-11-27 09:05:03+08:00,6072363229,想想想回家呀,河南 郑州,506,negative,0.954599
5105043310641760,5105238600057394,然后烤箱伺候,2024-11-27 08:26:35+08:00,6015848843,用户6015848843,其他,20,positive,0.119617
5105043310641760,5105238480523320,印第安人有话说,2024-11-27 08:26:07+08:00,1652173965,天涯棠哥,江苏 南通,281,positive,0.927047
5105043310641760,5105066285470599,问题是，这两只火鸡的主人认得出来它俩吗？别给“误杀”了[doge],2024-11-26 21:01:53+08:00,6624587217,北京东欧密室理工大侦探,北京 东城区,191,negative,0.993452
5105043310641760,5105270127329314,但是印第安人的头皮永远也回不来了[泪],2024-11-27 10:31:51+08:00,5127052409,顺我就是独立思考,山西,117,positive,0.74615
5105043310641760,5105239605381415,两只火鸡可以赦免，那40000多巴勒斯坦的妇女儿童呢，他们犯了什么罪？！你们太虚伪了。等着接受上帝的审判吧[doge],2024-11-27 08:30:35+08:00,7807846692,独孤剑客2022,北京,0,negative,0.987597
5105043310641760,5105054472733597,因为不好吃吗[笑cry],2024-11-26 20:14:56+08:00,6850446054,沪KKKK,上海,17,negative,0.64743
5105043310641760,5106035513888998,还是赦免你们自己吧，如果有那能力的话。五百年时间里，你们作了多少恶犯了多少罪？,2024-11-29 13:13:15+08:00,5793184031,维扬1234,四川 德阳,33,negative,0.999342
5105025677789717,5105028841341271,发这条应该有点心虚吧😂,2024-11-26 18:33:04+08:00,2592007382,落地生根深叶茂,江苏 南京,20,negative,0.994538
5105025677789717,5105039806826723,那么问题来了，美国明年还退出吗,2024-11-26 19:16:39+08:00,2104052520,近地小行星,湖北 武汉,68,negative,0.998195
5105025677789717,5105027956343560,加沙冲突一年多已造成4万多人死亡和前所未有的人道灾难。美国六次独家使用否决权，阻拦加沙停火决议草案，让安理会和国际社会的努力再次陷入停滞，这刷新国际社会对美式双重标准的认知，也让美国再次站在国际社会停火呼声的对立面，站在巴勒斯坦人民生存希望的对立面，更站在全人类道德良知的对立面。,2024-11-26 18:29:34+08:00,1765887143,打击跪舔族,广东,38,negative,0.0123896
5105025677789717,5105044805130353,凌辱妇女的人说要捍卫妇女权益，搞种族歧视的人设立反种族主义奖，连基督教都认定反犹的人主张宗教信仰自由，在世界各地杀人如麻的人宣称自已捍卫和平，国内民众已经只能零元购了还指责别国人权，美国的举动总是出人意料啊[挖鼻],2024-11-26 19:36:31+08:00,7742828472,随风柳絮96548,湖南 郴州,50,negative,0.986607
5105025677789717,5105027797221985,你们不是退出了吗？,2024-11-26 18:28:55+08:00,5286118168,持续作死,江西 九江,29,negative,0.999735
5105025677789717,5105252179378287,变来变去的,2024-11-27 09:20:32+08:00,7906778381,用户7906778381,云南 昆明,1,neutral,0.915708
5105025677789717,5105056470794608,哈哈......................................................,2024-11-26 20:22:52+08:00,5858094597,talkabtax009,四川 成都,37,positive,0.933957
5105025677789717,5105054042558293,哦哦,2024-11-26 20:13:14+08:00,2746471317,米斯特VQ,辽宁,312,positive,0.804013
5105025677789717,5105041180984505,这是啥时候拍的？ ,2024-11-26 19:22:07+08:00,5217415402,EX-EAGLE2,其他,88,negative,0.956377
5105010705170927,5105012223513404,萝莉岛咋回事呢？[挖鼻]#制止暴力侵害妇女行为国际日# ,2024-11-26 17:27:03+08:00,1800644433,小散首领,河南 信阳,19583,negative,0.9991
5105010705170927,5105013182959142,强烈谴责华盛顿当局对基辅纳粹政权以及以色列恐怖实体的武装，迫害了巴勒斯坦和顿巴斯妇女儿童的权益！,2024-11-26 17:30:52+08:00,1236702267,反智愚昧黑歌会,上海,2710,negative,0.998624
5105010705170927,5105011250431726,你们的妇女有几种？,2024-11-26 17:23:11+08:00,2033462384,弗来人逍遥,内蒙古 呼和浩特,956,negative,0.998517
5105010705170927,5105011816399124,网络上所有宣传美国是文明的公知美狗，乌粉，断子绝孙女权都是颠倒黑白反贼骗子，美国黄赌毒合法化，持有枪合法化，每年枪击事件打死四万多无辜的倒霉蛋，每年警察开枪击毙一千多人，美国疫情死亡上百万患者，美国无数无家可归者，美国经常发动侵略战争制造千百万一无所有难民家破人亡妻离子散是文明吗,2024-11-26 17:25:25+08:00,6403395369,v东冬大叔v,北京,86,negative,0.999956
5105010705170927,5105013028819840,为啥只有女的？你们性别歧视,2024-11-26 17:30:15+08:00,1851813387,噶了俩推一个脸,河北,98,negative,0.999715
5105010705170927,5105044030493282,巴勒斯坦🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 永远支持被侵略的巴勒斯坦国人民,2024-11-26 19:33:27+08:00,1406603470,回首向来萧瑟处_归去来兮,浙江,46,positive,0.930568
5105010705170927,5105011052250235,我们坚定不移的与美国3点多亿人民站在一起，共同抵抗美国政府官员及“精英们”参与对美国妇女及儿童的性暴力案件！并敦促拜登政府公开萝莉岛、吹牛老爹组织对妇女及儿童性暴力调查结果！及立即将所有参与性暴力妇女及儿童罪犯绳之以法！,2024-11-26 17:22:24+08:00,1765887143,打击跪舔族,广东,38,neutral,0.505048
